Country,"Afghanistan, Islamic Republic of",Albania,Algeria,Angola,Anguilla,Antigua and Barbuda,Argentina,"Armenia, Republic of",Aruba,Australia,Austria,"Azerbaijan, Republic of","Bahamas, The","Bahrain, Kingdom of",Bangladesh,Barbados,Belarus,Belgium,Belgium-Luxembourg,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,"China, P.R.: Hong Kong","China, P.R.: Macao","China, P.R.: Mainland",Colombia,Comoros,"Congo, Democratic Republic of","Congo, Republic of",Costa Rica,C?te d'Ivoire,Croatia,Cuba,Cura?ao,Cura?ao and Sint Maarten,Cyprus,Czech Republic,Czechoslovakia,Denmark,Djibouti,Dominica,Dominican Republic,Eastern Germany,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,"Eswatini, Kingdom of",Ethiopia,Euro Area,Faroe Islands,Fiji,Finland,France,French Territories: French Polynesia,French Territories: New Caledonia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guernsey,"Guiana, French",Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Republic of","Kosovo, Republic of",Kuwait,Kyrgyz Republic,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mexico,"Micronesia, Federated States of",Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Niger,Nigeria,"North Macedonia, Republic of",Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russian Federation,Rwanda,Saint Pierre and Miquelon,Samoa,San Marino,S?o Tom¨¦ and Pr¨ªncipe,Saudi Arabia,Senegal,"Serbia, Republic of",Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan Province of China,Tajikistan,Tanzania,Thailand,"Timor-Leste, Dem. Rep. of",Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,U.S.S.R.,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, Republica Bolivariana de",Vietnam,Yemen Arab Rep.,"Yemen, P.D. Rep.","Yemen, Republic of","Yugoslavia, SFR",Zambia,Zimbabwe,Central African Economic and Monetary Community,Eastern Caribbean Currency Union (ECCU),West African Economic and Monetary Union (WAEMU)
1966M09,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,246.06,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,246.06,87.50,28.75,35.00,246.06,1.08,0.71,246.06,246.06,0.00,5.71,...,2.46,13.50,246.06,0.00,246.06,6.63,246.06,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,...,18.00,0.43,2.50,246.06,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,246.06,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,246.06,1.71,5.00,2.00,...,0.43,7.50,...,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,271.18,...,0.36,...,240.00,...,3.20,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,246.06,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,246.06,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,246.06,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,246.06,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,246.06,1.72,246.06
1966Q4,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,247.20,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,247.20,87.50,28.75,35.00,247.20,1.08,0.71,247.20,247.20,0.00,5.71,...,2.46,13.50,247.19,0.00,247.20,6.63,247.20,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,...,18.00,0.43,2.50,247.20,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,247.20,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,247.20,1.71,5.00,2.00,...,0.43,7.50,...,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,271.18,...,0.36,...,240.00,...,3.17,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,247.20,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,247.20,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,247.20,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,247.20,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,247.19,1.72,247.19
1966M10,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,246.92,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,246.92,87.50,28.75,35.00,246.92,1.08,0.71,246.92,246.92,0.00,5.71,...,2.46,13.50,246.92,0.00,246.92,6.63,246.92,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,...,18.00,0.43,2.50,246.92,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,246.92,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,246.92,1.71,5.00,2.00,...,0.43,7.50,...,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,271.18,...,0.36,...,240.00,...,3.16,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,246.92,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,246.92,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,246.92,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,246.92,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,246.92,1.72,246.92
1966M11,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,247.15,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,247.15,87.50,28.75,35.00,247.15,1.08,0.71,247.15,247.15,0.00,5.71,...,2.46,13.50,247.15,0.00,247.15,6.63,247.15,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,...,18.00,0.43,2.50,247.15,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,247.15,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,247.15,1.71,5.00,2.00,...,0.43,7.50,...,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,271.18,...,0.36,...,240.00,...,3.17,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,247.15,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,247.15,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,247.15,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,247.15,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,247.15,1.72,247.15
1966M12,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,247.52,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,247.52,87.50,28.75,35.00,247.52,1.08,0.71,247.52,247.52,0.00,5.71,...,2.46,13.50,247.51,0.00,247.52,6.63,247.52,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,...,18.00,0.43,2.50,247.52,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,247.52,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,247.52,1.71,5.00,2.00,...,0.43,7.50,...,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,271.18,...,0.36,...,240.00,...,3.17,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,247.52,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,247.52,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,247.52,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,247.52,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,247.51,1.72,247.51
1967,38.69,...,4.94,0.00,1.75,1.76,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.74,...,50.00,50.00,1.45,246.00,0.87,7.50,0.00,...,0.72,0.00,3.06,0.00,246.00,87.50,28.75,35.00,246.00,1.08,0.73,246.00,246.00,0.01,5.74,6.08,2.46,14.51,246.00,0.00,246.00,6.63,246.00,...,1.00,...,...,0.36,...,...,6.96,214.39,1.76,1.00,2.22,18.00,0.43,2.50,246.00,2.50,...,0.71,2.50,...,6.96,0.81,3.45,4.94,89.77,89.77,246.00,1.84,...,4.00,0.00,0.36,30.00,7.01,1.76,4.94,1.00,0.36,4.94,24.69,246.00,1.74,5.00,2.00,...,0.44,7.50,149.58,75.75,0.36,0.36,0.36,0.00,625.00,0.72,360.00,0.36,0.36,...,7.14,0.89,270.52,...,0.36,...,240.00,...,3.20,0.71,1.00,0.36,...,50.00,49.37,0.72,3.06,4.76,246.00,0.36,4.94,4.94,4.83,0.01,1.00,...,...,...,1.75,5.06,0.03,4.76,0.72,0.89,8.03,3.62,1.89,0.73,0.00,246.00,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,246.00,...,4.83,0.72,3.06,...,...,...,0.89,7.14,0.71,...,61.67,4.86,1.76,1.76,1.76,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,246.00,0.89,1.74,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,246.00,1.75,246.00
1967Q1,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,247.43,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,247.43,87.50,28.75,35.00,247.43,1.08,0.71,247.43,247.43,0.00,5.71,...,2.46,13.51,247.43,0.00,247.43,6.63,247.43,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,2.22,18.00,0.43,2.50,247.43,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,247.43,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,247.43,1.71,5.00,2.00,...,0.43,7.50,137.00,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,270.05,...,0.36,...,240.00,...,3.19,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,247.43,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,247.43,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,247.43,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,247.43,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,247.43,1.72,247.43
1967M01,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,247.53,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,247.53,87.50,28.75,35.00,247.53,1.08,0.71,247.53,247.53,0.00,5.71,...,2.46,13.50,247.53,0.00,247.53,6.63,247.53,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,2.22,18.00,0.43,2.50,247.53,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,247.53,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,247.53,1.71,5.00,2.00,...,0.43,7.50,137.00,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,270.38,...,0.36,...,240.00,...,3.18,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,247.53,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,247.53,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,247.53,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,247.53,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,247.53,1.72,247.53
1967M02,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,247.30,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,247.30,87.50,28.75,35.00,247.30,1.08,0.71,247.30,247.30,0.00,5.71,...,2.46,13.50,247.30,0.00,247.30,6.63,247.30,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,2.22,18.00,0.43,2.50,247.30,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,247.30,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,247.30,1.71,5.00,2.00,...,0.43,7.50,137.00,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,269.85,...,0.36,...,240.00,...,3.19,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,247.30,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,247.30,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,247.30,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,247.30,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,247.30,1.72,247.30
1967M03,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,247.47,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,247.47,87.50,28.75,35.00,247.47,1.08,0.71,247.47,247.47,0.00,5.71,...,2.46,13.53,247.47,0.00,247.47,6.63,247.47,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,2.22,18.00,0.43,2.50,247.47,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,247.47,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,247.47,1.71,5.00,2.00,...,0.43,7.50,137.00,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,269.91,...,0.36,...,240.00,...,3.20,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,247.47,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,247.47,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,247.47,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,247.47,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,247.47,1.72,247.47
1967Q2,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,246.17,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,246.17,87.50,28.75,35.00,246.17,1.08,0.71,246.17,246.17,0.00,5.71,...,2.46,14.07,246.17,0.00,246.17,6.63,246.17,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,2.22,18.00,0.43,2.50,246.17,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,246.17,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,246.17,1.71,5.00,2.00,...,0.43,7.50,137.00,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,270.09,...,0.36,...,240.00,...,3.22,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,246.17,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,246.17,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,246.17,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,246.17,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,246.17,1.72,246.17
1967M04,38.69,...,4.94,0.00,1.71,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,247.18,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,247.18,87.50,28.75,35.00,247.18,1.08,0.71,247.18,247.18,0.00,5.71,...,2.46,13.80,247.17,0.00,247.18,6.63,247.18,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,2.22,18.00,0.43,2.50,247.18,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,247.18,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,247.18,1.71,5.00,2.00,...,0.43,7.50,137.00,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,270.06,...,0.36,...,240.00,...,3.21,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,247.18,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.71,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,247.18,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,247.18,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,247.18,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,247.17,1.71,247.17
1967M05,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,245.95,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,245.95,87.50,28.75,35.00,245.95,1.08,0.71,245.95,245.95,0.00,5.71,...,2.46,14.04,245.94,0.00,245.95,6.63,245.95,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,2.22,18.00,0.43,2.50,245.95,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,245.95,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,245.95,1.71,5.00,2.00,...,0.43,7.50,137.00,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,270.17,...,0.36,...,240.00,...,3.20,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,245.95,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,245.95,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,245.95,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,245.95,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,245.94,1.72,245.94
1967M06,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,245.38,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,245.38,87.50,28.75,35.00,245.38,1.08,0.71,245.38,245.38,0.00,5.71,...,2.46,14.38,245.38,0.00,245.38,6.63,245.38,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,2.22,18.00,0.43,2.50,245.38,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,245.38,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,245.38,1.71,5.00,2.00,...,0.43,7.50,137.00,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,270.05,...,0.36,...,240.00,...,3.23,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,245.38,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,245.38,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,245.38,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,245.38,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,245.38,1.72,245.38
1967Q3,38.69,...,4.94,0.00,1.72,1.71,0.00,...,...,0.89,26.00,...,1.00,0.48,...,1.71,...,50.00,50.00,1.43,245.22,0.86,7.50,0.00,...,0.72,0.00,3.06,0.00,245.22,87.50,28.75,35.00,245.22,1.08,0.71,245.22,245.22,0.01,5.71,...,2.46,14.85,245.22,0.00,245.22,6.63,245.22,...,1.00,...,...,0.36,...,...,6.91,214.39,1.71,1.00,2.22,18.00,0.43,2.50,245.22,2.50,...,0.71,2.50,...,6.91,0.79,3.20,4.94,89.77,89.77,245.22,1.79,...,4.00,0.00,0.36,30.00,6.91,1.71,4.94,1.00,0.36,4.94,24.69,245.22,1.71,5.00,2.00,...,0.43,7.50,141.17,75.75,0.36,0.36,0.36,0.00,625.00,0.71,360.00,0.36,0.36,...,7.14,0.89,270.27,...,0.36,...,240.00,...,3.23,0.71,1.00,0.36,...,50.00,49.37,0.71,3.06,4.76,245.22,0.36,4.94,4.94,4.76,0.01,1.00,...,...,...,1.72,5.06,0.03,4.76,0.72,0.89,7.62,3.62,1.89,0.72,0.00,245.22,0.71,...,7.14,0.36,4.76,...,1.00,0.89,126.00,0.00,3.90,0.00,28.75,4.76,4.94,0.00,...,100.00,4.94,0.72,...,0.03,4.50,245.22,...,4.76,0.71,3.06,...,...,...,0.89,7.14,0.71,...,60.00,4.76,1.71,1.71,1.71,0.00,0.00,5.17,4.37,3.82,40.00,...,7.14,20.80,1.00,245.22,0.89,1.71,0.52,0.00,...,0.90,0.07,...,4.76,0.36,1.00,0.00,...,89.77,0.00,...,...,0.36,...,0.00,0.71,0.00,245.22,1.72,245.22
