Country,"Afghanistan, Islamic Republic of",Albania,Algeria,Angola,Anguilla,Antigua and Barbuda,Argentina,"Armenia, Republic of",Aruba,Australia,Austria,"Azerbaijan, Republic of","Bahamas, The","Bahrain, Kingdom of",Bangladesh,Barbados,Belarus,Belgium,Belgium-Luxembourg,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,"China, P.R.: Hong Kong","China, P.R.: Macao","China, P.R.: Mainland",Colombia,Comoros,"Congo, Democratic Republic of","Congo, Republic of",Costa Rica,C?te d'Ivoire,Croatia,Cuba,Cura?ao,Cura?ao and Sint Maarten,Cyprus,Czech Republic,Czechoslovakia,Denmark,Djibouti,Dominica,Dominican Republic,Eastern Germany,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,"Eswatini, Kingdom of",Ethiopia,Euro Area,Faroe Islands,Fiji,Finland,France,French Territories: French Polynesia,French Territories: New Caledonia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guernsey,"Guiana, French",Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Republic of","Kosovo, Republic of",Kuwait,Kyrgyz Republic,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mexico,"Micronesia, Federated States of",Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Niger,Nigeria,"North Macedonia, Republic of",Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russian Federation,Rwanda,Saint Pierre and Miquelon,Samoa,San Marino,S?o Tom?? and Pr??ncipe,Saudi Arabia,Senegal,"Serbia, Republic of",Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan Province of China,Tajikistan,Tanzania,Thailand,"Timor-Leste, Dem. Rep. of",Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,U.S.S.R.,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, Republica Bolivariana de",Vietnam,Yemen Arab Rep.,"Yemen, P.D. Rep.","Yemen, Republic of","Yugoslavia, SFR",Zambia,Zimbabwe,Central African Economic and Monetary Community,Eastern Caribbean Currency Union (ECCU),West African Economic and Monetary Union (WAEMU)
1974M08,38.69,...,4.17,0,2.05,2.05,0,...,...,0.67,18.55,...,1,0.39,8.2,2.05,...,38.7,38.7,1.71,238.82,1,8.09,0,...,0.68,0,2.48,0,238.82,78.75,25.52,418,238.82,0.98,0.83,238.82,238.82,0.63,5.07,5.16,1.97,25.81,238.82,0,238.82,8.57,238.82,...,0.81,...,...,0.37,...,...,6.04,177.72,2.05,1,...,25,0.39,2.5,238.82,2.07,...,0.68,2.07,...,6.04,0.8,3.75,4.78,86.84,86.84,238.82,1.71,...,2.62,0,0.43,30,6.04,2.05,4.78,1,0.43,4.78,20.65,238.82,2.22,5,2,46.75,0.98,8.09,415,67.64,"1,902.27",0.43,0.43,0,654.71,0.91,302.22,0.43,0.32,...,7.14,0.67,399,...,0.29,...,600,...,2.27,0.68,46.44,0.3,...,38.7,47.76,0.84,2.41,3.93,238.82,0.38,4.78,4.54,5.68,0.01,1,...,...,...,2.05,4.36,0.03,4.86,0.68,0.67,10.56,2.67,1.8,0.7,0,238.82,0.62,...,5.49,0.35,9.9,...,1,0.67,126,0,6.74,0,25.52,3.95,4.78,0,...,93.81,4.78,0.61,654.71,0.03,3.55,238.82,...,5.68,0.85,2.48,...,...,...,0.67,6.29,0.68,...,57.24,6.6,2.05,2.05,2.05,0,0,4.42,2.98,3.7,38,...,7.14,20.38,1,238.82,0.68,2.05,0.44,0,...,0.75,0.07,...,3.95,0.43,1,0,...,77.19,0,...,4.56,0.35,...,0,0,0,238.82,2.05,238.82
1974M09,38.69,...,4.2,0,2.07,2.07,0,...,...,0.69,18.86,...,1,0.39,8.3,2.07,...,39.41,39.41,1.73,240.09,1,8.19,0,...,0.7,0,2.47,0,240.09,78.75,25.96,...,240.09,0.99,0.83,240.09,240.09,0.65,5.06,5.16,2,26.28,240.08,0,240.09,8.57,240.09,...,0.81,...,...,0.37,...,...,6.2,177.72,2.07,1,...,25,0.39,2.5,240.09,2.07,...,0.7,2.07,...,6.2,0.8,3.81,4.8,87.3,87.3,240.09,1.73,...,2.66,0,0.43,30,6.2,2.07,4.8,1,0.43,4.8,20.65,240.09,2.25,5,2,46.75,1.19,8.19,415,67.64,"1,902.27",0.43,0.43,0,661.73,0.91,299.62,0.43,0.32,...,7.14,0.69,399,...,0.29,...,600,...,2.26,0.7,46.44,0.3,...,39.41,48.02,0.84,2.41,3.93,240.09,0.39,4.8,4.59,5.76,0.01,1,...,...,...,2.07,4.39,0.03,4.86,0.7,0.69,10.56,2.71,1.8,0.71,0,240.09,0.62,...,5.57,0.35,9.9,...,1,0.69,126,0,6.75,0,25.96,3.95,4.8,0,...,94.5,4.8,0.61,661.73,0.03,3.55,240.09,...,5.76,0.86,2.47,...,...,...,0.72,6.29,0.7,...,57.67,6.7,2.07,2.07,2.07,0,0,4.48,3,3.7,38,...,7.14,20.38,1,240.09,0.69,2.07,0.45,0,...,0.76,0.07,...,3.96,0.43,1,0,...,77.6,0,...,4.56,0.35,...,0,0,0,240.09,2.07,240.09
1974M10,38.69,...,4.17,0,2.06,2.06,0,...,...,0.76,18.48,...,1,0.39,8.25,2.06,...,38.57,38.57,1.72,236.75,1,8.13,0,...,0.7,0,2.42,0,236.75,78.75,25.56,...,236.75,0.98,0.83,236.75,236.75,0.86,5.04,5.07,1.97,27.01,236.74,0,236.75,8.57,236.75,...,0.81,...,...,0.37,...,...,6.03,177.72,2.06,1,...,25,0.39,2.5,236.75,2.07,...,0.7,2.07,...,6.03,0.8,3.8,4.73,86.09,86.09,236.75,1.72,...,2.59,0,0.43,30,6.03,2.06,4.73,1,0.43,4.73,20.65,236.75,2.23,5,2,46.75,1.18,8.13,415,67.64,"1,902.27",0.43,0.43,0,666.73,0.91,299.48,0.43,0.32,...,7.14,0.76,399,...,0.29,...,600,...,2.23,0.7,46.44,0.3,...,38.57,47.35,0.84,2.41,3.93,236.75,0.39,4.73,4.54,5.72,0.01,1,...,...,...,2.06,4.35,0.03,4.86,0.7,0.76,10.56,2.66,1.8,0.77,0,236.75,0.62,...,5.52,0.35,9.9,...,1,0.76,126,0,6.77,0,25.55,3.95,4.73,0,...,93.94,4.73,0.61,666.73,0.03,3.55,236.75,...,5.72,0.86,2.42,...,...,...,0.76,6.29,0.7,...,57.41,6.71,2.06,2.06,2.06,0,0,4.4,2.9,3.7,38,...,7.14,20.38,1,236.75,0.76,2.06,0.43,0,...,0.76,0.07,...,3.97,0.43,1,0,...,76.52,0,...,4.56,0.35,...,0,0,0,236.75,2.06,236.75
1974M11,38.69,...,4.1,0,2.06,2.06,0,...,...,0.76,17.95,...,1,0.39,8.26,2.06,...,37.68,37.68,1.72,233.69,1,8.08,0,...,0.69,0,2.33,0,233.69,78.75,25.08,...,233.69,0.99,0.83,233.69,233.69,0.8,4.93,4.95,1.93,27.56,233.68,0,233.69,8.57,233.69,...,0.81,...,...,0.36,...,...,5.89,177.72,2.06,1,...,25,0.39,2.5,233.69,2.07,...,0.69,2.07,...,5.89,0.8,3.74,4.68,84.98,84.98,233.69,1.72,...,2.52,0,0.43,30,5.89,2.06,4.67,1,0.43,4.67,20.65,233.69,2.24,5,2,46.75,1.18,8.08,415,67.64,"1,902.27",0.43,0.43,0,666.1,0.91,300.1,0.43,0.33,...,7.14,0.76,399,...,0.29,...,600,...,2.36,0.69,46.44,0.3,...,37.68,46.74,0.84,2.33,3.93,233.69,0.38,4.67,4.44,5.73,0.01,1,...,...,...,2.06,4.3,0.03,4.86,0.69,0.76,10.56,2.6,1.8,0.77,0,233.69,0.62,...,5.45,0.35,9.9,...,1,0.76,126,0,7.07,0,25.08,3.95,4.67,0,...,93.22,4.67,0.61,666.1,0.03,3.55,233.69,...,5.73,0.86,2.33,...,...,...,0.76,6.29,0.69,...,57.08,6.69,2.06,2.06,2.06,0,0,4.32,2.75,3.7,38,...,7.14,20.38,1,233.69,0.76,2.06,0.42,0,...,0.75,0.07,...,3.97,0.43,1,0,...,75.53,0,...,4.56,0.35,...,0,0,0,233.69,2.06,233.69
1974M12,34.93,...,4.04,0,2.06,2.06,0,...,...,0.76,17.5,...,1,0.39,8.26,2.06,...,36.86,36.86,1.72,226.87,1,8.08,0,...,0.69,0,2.36,0,226.87,78.75,24.87,...,226.87,0.99,0.83,226.87,226.87,1.12,4.81,4.9,1.88,28.26,226.86,0,226.87,8.57,226.87,...,0.81,...,...,0.36,...,...,5.79,177.72,2.06,1,...,25,0.39,2.5,226.87,2.07,...,0.69,2.07,...,5.79,0.8,3.64,4.52,82.5,82.5,226.87,1.72,...,2.46,0,0.43,30,5.79,2.06,4.54,1,0.43,4.54,20.65,226.87,2.24,5,2,46.75,1.18,8.08,415,67.64,"1,902.27",0.43,0.43,0,658.45,0.91,300.44,0.43,0.32,...,7.14,0.76,467,...,0.29,...,600,...,2.33,0.69,46.44,0.3,...,36.86,45.37,0.84,2.36,3.93,226.87,0.38,4.54,4.36,5.73,0.01,1,...,...,...,2.06,4.21,0.02,4.84,0.69,0.76,10.56,2.55,1.8,0.76,0,226.87,0.62,...,5.33,0.35,9.9,...,1,0.76,126,0,7.06,0,24.87,3.95,4.54,0,...,92.28,4.54,0.61,658.45,0.02,3.55,226.87,...,5.73,0.86,2.36,...,...,...,0.76,6.29,0.69,...,56.48,6.69,2.06,2.06,2.06,0,0,4.19,2.62,3.7,38,...,7.14,20.38,1,226.87,0.75,2.06,0.41,0,...,0.74,0.07,...,3.97,0.43,1,0,...,73.33,0,...,4.56,0.35,...,0,0,0,226.87,2.06,226.87
1975M01,34.93,...,3.94,0,2.03,2.03,0,...,...,0.75,16.79,...,1,0.4,8.14,2.03,...,35.45,35.45,1.69,218.26,1,7.89,0,...,0.69,0,2.31,0,218.26,78.75,24.53,...,218.26,0.99,0.83,218.26,218.26,1.91,4.76,4.89,1.82,28.87,218.26,0,218.26,8.57,218.26,...,0.81,...,...,0.36,...,...,5.62,177.72,2.03,1,...,25,0.39,2.5,218.26,2.07,...,0.69,2.07,...,5.62,0.8,3.54,4.37,79.37,79.37,218.26,1.69,...,2.36,0,0.42,30,5.62,2.03,4.37,1,0.42,4.37,20.65,218.26,2.21,5,2,46.29,1.19,7.89,415,67.64,"1,902.27",0.42,0.42,0,644.69,0.91,299.64,0.42,0.31,...,7.14,0.75,484,...,0.29,...,600,...,2.34,0.69,46.44,0.3,...,35.45,43.65,0.84,2.31,4.68,218.26,0.37,4.37,4.27,5.64,0.01,1,...,...,...,2.03,4.1,0.02,6.28,0.69,0.75,10.56,2.46,1.8,0.76,0,218.26,0.62,...,5.11,0.35,9.9,...,1,0.75,126,0,7.07,0,24.53,3.94,4.37,0,...,90.85,4.37,0.61,644.69,0.02,3.55,218.26,...,5.64,0.85,2.31,...,...,...,0.75,6.29,0.69,...,56.2,6.6,2.03,2.03,2.03,0,0,4.04,2.52,3.7,38,...,7.14,20.38,1,218.26,0.75,2.03,0.4,0,...,0.73,0.07,...,3.97,0.42,1,0,...,70.55,0,...,4.56,0.35,...,0,0,0,218.26,2.03,218.26
1975M02,34.93,...,3.89,0,2.01,2.01,0,...,...,0.74,16.55,...,1,0.4,8.03,2.01,...,34.8,34.8,1.67,214.05,1,7.83,0,...,0.68,0,2.26,0,214.05,78.75,24.35,...,214.05,1,0.83,214.05,214.05,2.23,4.66,4.79,1.79,29.24,214.05,0,214.05,8.57,214.05,...,0.81,...,...,0.35,...,...,5.54,177.72,2.01,1,...,25,0.39,2.5,214.05,2.07,...,0.68,2.07,...,5.54,0.8,3.5,4.28,77.84,77.84,214.05,1.67,...,2.33,0,0.42,30,5.54,2.01,4.28,1,0.42,4.28,20.65,214.05,2.18,5,2,46.29,1.38,7.83,415,67.54,"1,902.27",0.42,0.42,0,637.75,0.91,292.17,0.42,0.31,...,7.14,0.74,484,...,0.29,...,600,...,2.34,0.68,46.44,0.3,...,34.8,42.81,0.83,2.27,5.42,214.05,0.37,4.28,4.16,5.57,0.01,1,...,...,...,2.01,4.05,0.02,6.22,0.68,0.74,10.56,2.41,1.8,0.75,0,214.05,0.61,...,5.01,0.35,9.9,...,1,0.74,126,0,7.05,0,24.34,3.94,4.28,0,...,89.96,4.28,0.61,637.75,0.02,3.55,214.05,...,5.57,0.84,2.26,...,...,...,0.74,6.29,0.68,...,56.16,6.5,2.01,2.01,2.01,0,0,3.98,2.48,3.7,38,...,7.14,20.38,1,214.05,0.74,2.01,0.39,0,...,0.7,0.07,...,3.96,0.42,1,0,...,69.19,0,...,4.56,0.35,...,0,0,0,214.05,2.01,214.05
1975M03,34.93,...,3.84,0,1.99,1.99,0,...,...,0.73,16.45,...,1,0.4,7.96,1.99,...,34.34,34.34,1.65,210.02,1,7.75,0,...,0.67,0,2.24,0,210.02,78.75,24.21,...,210.02,1,0.83,210.02,210.02,2.79,4.78,4.87,1.76,29.66,210.01,0,210.02,8.57,210.02,...,0.81,...,...,0.35,...,...,5.44,177.72,1.99,1,...,25,0.39,2.5,210.02,2.07,...,0.67,2.07,...,5.44,0.8,3.51,4.2,76.37,76.37,210.02,1.65,...,2.32,0,0.41,30,5.44,1.99,4.2,1,0.41,4.2,20.65,210.02,2.16,5,2,43.51,1.5,7.75,415,66.66,"1,902.27",0.41,0.41,0,631,0.91,288.03,0.41,0.31,...,7.14,0.73,484,...,0.29,...,750,...,2.24,0.67,46.44,0.3,...,34.34,42,0.83,2.24,5.42,210.02,0.36,4.2,4.13,5.52,0.01,1,...,...,...,1.99,4,0.02,6.18,0.67,0.73,10.56,2.37,1.8,0.74,0,210.02,0.61,...,4.91,0.35,9.9,...,1,0.73,126,0,7.03,0,24.2,3.88,4.2,0,...,89.33,4.2,0.61,631,0.02,3.51,210.02,...,5.52,0.83,2.24,...,...,...,0.73,6.29,0.67,...,55.79,6.46,1.99,1.99,1.99,0,0,3.92,2.47,3.7,38,...,7.14,20.38,1,210.02,0.73,1.99,0.39,0,...,0.7,0.07,...,3.96,0.41,1,0,...,67.88,0,...,4.56,0.35,...,0,0,0,210.02,1.99,210.02
1975M04,34.93,...,3.87,0,2.03,2.03,0,...,...,0.74,16.83,...,1,0.4,8.11,2.03,...,35.15,35.15,1.69,209.87,1,7.9,0,...,0.68,0,2.28,0,209.87,78.75,24.68,...,209.87,1.01,0.83,209.87,209.87,3.54,4.92,4.92,1.79,30.05,209.86,0,209.87,8.57,209.87,...,0.81,...,...,0.35,...,...,5.52,177.72,2.03,1,...,25,0.39,2.5,209.87,2.07,...,0.68,2.07,...,5.52,0.79,3.57,4.2,76.31,76.31,209.87,1.69,...,2.37,0,0.42,30.14,5.52,2.03,4.2,1,0.42,4.2,20.65,209.87,2.2,5,2,43.51,1.51,7.9,415,66.66,"1,902.27",0.42,0.42,0,633.69,0.91,292.12,0.42,0.31,...,7.14,0.74,484,...,0.29,...,750,...,2.24,0.68,46.44,0.3,...,35.15,41.97,0.84,2.28,5.52,209.87,0.37,4.2,4.17,5.63,0.01,1,...,...,...,2.03,4.03,0.02,6.24,0.68,0.74,10.56,2.42,1.8,0.75,0,209.87,0.61,...,4.99,0.35,9.9,...,1,0.74,126,0,7.02,0,24.68,3.83,4.2,0,...,90.21,4.2,0.61,633.69,0.02,3.47,209.87,...,5.63,0.84,2.28,...,...,...,0.74,6.29,0.68,...,56.3,6.48,2.03,2.03,2.03,0,0,3.97,2.56,3.7,38,...,7.14,20.38,1,209.87,0.74,2.03,0.39,0,...,...,0.07,...,3.96,0.42,1,0,...,67.84,0,...,4.56,0.35,...,0,0,0,209.87,2.03,209.87
1975M05,34.93,...,3.64,0,2.07,2.07,0,...,...,0.74,16.64,...,1,0.4,13.1,2.07,...,34.89,34.89,1.72,202.11,1,8.07,0,...,0.68,0,2.26,0,202.11,78.75,24.46,...,202.11,1.03,0.83,202.11,202.11,4.05,4.91,4.87,1.78,30.42,202.1,0,202.11,8.57,202.11,...,0.81,...,...,0.35,...,...,5.46,177.72,2.07,1,...,25,0.39,2.5,202.11,2.07,...,0.68,2.07,...,5.46,0.79,3.55,4.06,73.49,73.49,202.11,1.72,...,2.35,0,0.43,30.18,5.46,2.07,4.04,1,0.43,4.04,20.65,202.11,2.24,5,2,43.51,1.51,8.07,415,66.66,"1,902.27",0.43,0.43,0,626.8,0.91,291.47,0.43,0.31,...,7.14,0.74,484,...,0.29,...,750,...,2.23,0.68,46.44,0.3,...,34.89,40.42,0.84,2.26,5.62,202.11,0.37,4.04,4.18,5.74,0.01,1,...,...,...,2.07,3.87,0.02,6.21,0.68,0.74,10.56,2.4,1.8,0.76,0,202.11,0.61,...,4.95,0.35,9.9,...,1,0.74,126,0,7.02,0,24.46,3.83,4.04,0,...,89.87,4.04,0.61,626.8,0.02,3.49,202.11,...,5.74,0.86,2.26,...,...,...,0.74,6.29,0.68,...,55.9,6.67,2.07,2.07,2.07,0,0,3.93,2.5,3.7,38,...,7.14,20.38,1,202.11,0.74,2.07,0.38,0,...,...,0.07,...,3.96,0.43,1,0,...,65.33,0,...,4.56,0.35,...,0,0,0,202.11,2.07,202.11
1975M06,34.93,...,3.83,0,2.1,2.1,0,...,...,0.75,16.56,...,1,0.4,13.33,2.1,...,34.94,34.94,1.75,200.22,1,8.19,0,...,0.68,0,2.28,0,200.22,78.75,24.37,...,200.22,1.03,0.83,200.22,200.22,4.58,4.95,4.89,1.77,30.82,200.21,0,200.22,8.57,200.22,...,0.81,...,...,0.36,...,...,5.44,177.72,2.1,1,...,25,0.39,2.5,200.22,2.07,...,0.68,2.07,...,5.44,0.8,3.54,4,72.81,72.81,200.22,1.75,...,2.34,0,0.44,30.17,5.44,2.1,4,1,0.44,4,19.8,200.22,2.28,5,2,43.51,1.53,8.19,415,66.66,"1,902.27",0.44,0.44,0,625.42,0.91,293.57,0.44,0.31,...,7.14,0.75,484,...,0.29,...,750,...,2.23,0.68,46.44,0.3,...,34.94,40.04,0.85,2.28,5.62,200.22,0.4,4,4.16,5.84,0.01,1,...,...,...,2.1,3.83,0.02,6.21,0.68,0.75,10.56,2.41,1.8,0.76,0,200.22,0.61,...,4.9,0.35,9.9,...,1,0.75,126,0,7.01,0,24.37,3.84,4,0,...,89.85,4,0.61,625.42,0.02,3.49,200.22,...,5.84,0.88,2.28,...,...,...,0.75,6.29,0.68,...,55.8,6.83,2.1,2.1,2.1,0,0,3.92,2.49,3.7,38,...,7.14,20.38,1,200.22,0.75,2.1,0.38,0,...,...,0.07,...,3.95,0.44,1,0,...,64.72,0,...,4.56,0.35,...,0,0,0,200.22,2.1,200.22
1975M07,34.93,...,3.97,0,2.2,2.2,0,...,...,0.76,17.4,...,1,0.4,13.92,2,...,36.79,36.79,1.83,211.25,1,8.49,0,...,0.71,0,2.4,...,211.25,78.75,25.5,...,211.25,1.03,0.83,211.25,211.25,5.34,5,5.29,1.85,31.18,211.24,0,211.25,8.57,211.25,...,0.81,...,...,0.37,...,...,5.71,177.72,2.2,1,...,25,0.39,2.5,211.25,2.07,...,0.71,2.07,...,5.71,0.81,3.67,4.23,76.82,76.82,211.25,1.83,...,2.47,0,0.46,31.64,5.71,2.2,4.22,1,0.46,4.22,20.34,211.25,2.39,5,2,43.51,1.57,8.49,415,66.82,"1,902.27",0.46,0.46,0,648.98,0.91,296.22,0.46,0.32,...,7.14,0.76,484,...,0.29,...,750,...,2.27,0.71,46.44,0.3,...,36.79,42.25,0.87,2.3,5.94,211.25,0.38,4.22,4.27,6.1,0.01,1,...,...,...,2.2,4,0.03,6.38,0.71,0.76,10.56,2.55,1.8,0.78,0,211.25,0.61,...,5.19,0.35,9.9,...,1,0.76,126,0,7.27,0,25.5,3.94,4.22,0,...,92.3,4.22,0.61,648.98,0.03,3.5,211.25,...,6.1,0.92,2.4,...,...,...,0.76,6.29,0.71,...,57.25,6.99,2.2,2.2,2.2,0,0,4.12,2.61,3.7,38,...,7.14,20.38,1,211.25,0.76,2.2,0.4,0,...,...,0.07,...,3.96,0.46,1,0,...,68.28,0,...,4.56,0.35,...,0,0,0,211.25,2.2,211.25
1975M08,34.93,...,4.06,0,2.27,2.27,0,...,...,0.78,18.17,...,1,0.4,14.39,2,...,38.28,38.28,1.89,218.79,1,8.8,0,...,0.71,0,2.48,...,218.79,78.75,26.59,...,218.79,1.04,0.83,218.79,218.79,5.81,5.06,5.32,1.94,31.52,218.79,0,218.79,8.57,218.79,...,0.81,...,...,0.38,...,...,5.96,177.72,2.27,1,...,25,0.39,2.5,218.79,2.07,...,0.71,2.07,...,5.96,0.84,3.79,4.38,79.56,79.56,218.79,1.89,...,2.58,0,0.47,33.2,5.96,2.27,4.38,1,0.47,4.38,20.77,218.79,2.46,5,2,43.51,1.6,8.8,415,67.8,"1,902.27",0.47,0.47,0,668.1,0.91,297.94,0.47,0.33,...,7.14,0.78,484,...,0.29,...,750,...,2.27,0.71,46.44,0.3,...,38.28,43.76,0.89,2.51,6.25,218.79,0.39,4.38,4.43,6.31,0.01,1,...,...,...,2.27,4.11,0.03,6.51,0.71,0.78,10.56,2.64,1.8,0.89,0,218.79,0.61,...,5.46,0.35,9.9,...,1,0.78,126,0,7.5,0,26.59,4.02,4.38,0,...,94.22,4.38,0.61,668.1,0.03,3.53,218.79,...,6.31,0.95,2.48,...,...,...,0.78,6.29,0.71,...,58.33,7.26,2.27,2.27,2.27,0,0,4.31,2.68,3.7,38,...,7.14,20.38,1,218.79,0.78,2.27,0.42,0,...,...,0.07,...,3.96,0.47,1,0,...,70.72,0,...,4.56,0.35,...,0,0,0,218.79,2.27,218.79
1975M09,34.93,...,4.09,0,2.3,2.3,0,...,...,0.79,18.48,...,1,0.4,14.58,2,...,39.21,39.21,1.92,223.55,1,8.87,0,...,0.76,0,2.49,...,223.55,78.75,27.01,...,223.55,1.03,0.83,223.55,223.55,6.19,5.06,5.48,1.96,31.85,223.55,0,223.55,8.57,223.55,...,...,...,...,0.39,...,...,6.07,177.72,2.3,1,...,25,0.39,2.5,223.55,2.07,...,0.76,2.07,...,6.07,0.85,3.86,4.47,81.29,81.29,223.55,1.92,...,2.62,0,0.48,34.01,6.07,2.3,4.47,1,0.48,4.47,20.96,223.55,2.5,5,2,43.51,1.62,8.87,415,68.17,"1,902.27",0.48,0.48,0,677.71,0.91,299.68,0.48,0.33,...,7.14,0.79,484,...,0.29,...,750,...,2.3,0.76,46.44,0.3,...,39.21,44.71,0.89,2.55,6.25,223.55,0.4,4.47,4.51,6.39,0.01,1,...,...,...,2.3,4.17,0.03,6.57,0.76,0.79,10.56,2.68,1.8,0.94,0,223.55,0.62,...,5.6,0.35,9.9,...,1,0.79,126,0,7.51,0,27.01,4.04,4.47,0,...,95.1,4.47,0.61,677.71,0.03,3.53,223.55,...,6.39,0.96,2.49,...,...,...,0.79,6.29,0.76,...,59.08,7.47,2.3,2.3,2.3,0,0,4.44,2.71,3.7,38,...,7.14,20.38,1,223.55,0.79,2.3,0.42,0,...,...,0.07,...,3.96,0.48,1,0,...,72.26,0,...,4.56,0.35,...,0,0,0,223.55,2.3,223.55
1975M10,34.93,...,4.06,0,2.33,2.33,0,...,...,0.79,18.3,...,1,0.4,14.8,2,...,38.94,38.94,1.95,220.47,1,8.88,0,...,0.87,0,2.48,...,220.47,78.75,26.82,...,220.47,1.02,0.83,220.47,220.47,6.8,5.04,5.31,1.95,32.17,220.47,0,220.47,8.57,220.47,...,...,...,...,0.39,...,...,6.02,177.72,2.33,1,...,25,0.39,2.5,220.47,2.07,...,0.87,2.07,...,6.02,0.86,3.88,4.41,80.17,80.17,220.47,1.95,...,2.58,0,0.49,34.57,6.02,2.33,4.41,1,0.49,4.41,20.94,220.47,2.55,5,2,43.51,1.65,8.88,415,68.67,"1,902.27",0.49,0.49,0,678.17,0.91,302.38,0.49,0.33,...,7.4,0.79,484,...,0.29,...,750,...,2.35,0.87,46.44,0.3,...,38.94,44.09,0.9,2.57,6.19,220.47,0.4,4.41,4.5,6.49,0.01,1,...,...,...,2.33,4.14,0.03,6.57,0.87,0.79,11.99,2.66,1.8,0.95,0,220.47,0.63,...,5.53,0.35,9.9,...,1,0.79,126,0,7.5,0,26.82,4,4.41,0,...,95.02,4.41,0.61,678.17,0.03,3.53,220.47,...,6.49,0.97,2.48,...,...,...,0.79,6.29,0.87,...,59.19,7.54,2.33,2.33,2.33,0,0,4.39,2.66,3.7,38,...,7.65,20.38,1,220.47,0.79,2.33,0.42,0,...,...,0.08,...,3.96,0.49,1,0,...,71.26,0,...,4.56,0.35,...,0,0,0,220.47,2.33,220.47
1975M11,34.93,...,4.09,0,2.34,2.34,0,...,...,0.79,18.31,...,1,0.4,14.83,2,...,39.03,39.03,1.95,220.26,1,8.9,0,...,0.87,0,2.48,...,220.26,78.75,26.8,...,220.26,1.01,0.83,220.26,220.26,7.44,5.03,5.41,1.95,32.51,220.26,0,220.26,8.57,220.26,...,...,...,...,0.39,...,...,6.03,177.72,2.34,1,...,25,0.39,2.5,220.26,2.07,...,0.87,2.07,...,6.03,0.86,3.87,4.41,80.09,80.09,220.26,1.95,...,2.59,0,0.49,35.07,6.03,2.34,4.41,1,0.49,4.41,20.93,220.26,2.55,5,2,43.51,1.68,8.9,415,69.29,"1,902.27",0.49,0.49,0,678.85,0.91,302.53,0.49,0.33,...,8.19,0.79,484,...,0.29,...,750,...,2.39,0.87,46.44,0.3,...,39.03,44.05,0.89,2.57,6.12,220.26,0.4,4.41,4.45,6.5,0.01,1,...,...,...,2.34,4.14,0.03,6.57,0.87,0.79,12.5,2.65,1.8,0.95,0,220.26,0.62,...,5.51,0.35,9.9,...,1,0.79,126,0,7.5,0,26.8,3.94,4.41,0,...,94.98,4.41,0.76,678.85,0.03,3.53,220.26,...,6.5,0.98,2.48,...,...,...,0.79,6.29,0.87,...,59.25,7.6,2.34,2.34,2.34,0,0,4.38,2.65,3.7,38,...,8.21,20.4,1,220.26,0.79,2.34,0.42,0,...,...,0.08,...,3.96,0.49,1,0,...,71.2,0,...,4.56,0.35,...,0,0,0,220.26,2.34,220.26
